longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value
-122.3,38.3,21.0,1108.0,269.0,524.0,274.0,2.7619,154600.0
-118.25,33.94,37.0,1002.0,270.0,1092.0,273.0,1.6333,94500.0
-116.94,34.24,27.0,12342.0,2630.0,1300.0,566.0,1.998,153500.0
-121.84,37.24,24.0,7991.0,1286.0,4017.0,1213.0,5.4741,238800.0
-119.27,36.18,23.0,3180.0,547.0,1829.0,498.0,2.6098,66000.0
-118.33,34.19,46.0,2115.0,463.0,1133.0,439.0,3.7344,222000.0
-119.73,36.31,20.0,2440.0,433.0,1579.0,400.0,2.8281,60200.0
-119.48,37.0,16.0,2904.0,551.0,1467.0,509.0,3.1736,111800.0
-121.83,37.26,15.0,3243.0,551.0,1752.0,551.0,5.5849,257400.0
-122.46,37.88,35.0,2492.0,409.0,812.0,373.0,8.8386,500001.0
-117.3,33.23,13.0,3619.0,791.0,1759.0,806.0,2.765,98500.0
-120.69,38.36,19.0,3267.0,614.0,1252.0,566.0,2.7236,109900.0
-118.41,34.16,32.0,3060.0,505.0,1159.0,510.0,6.3703,465800.0
-119.04,35.95,25.0,1009.0,246.0,994.0,222.0,1.8462,55800.0
-117.95,34.0,34.0,2376.0,468.0,1858.0,449.0,4.1328,176300.0
-122.74,38.47,16.0,1426.0,287.0,525.0,260.0,3.0714,161700.0
-121.76,38.57,11.0,15018.0,3008.0,7984.0,2962.0,3.1371,201800.0
-118.09,33.92,31.0,1983.0,419.0,1157.0,390.0,3.5455,168300.0
-117.12,32.76,28.0,1605.0,501.0,936.0,460.0,2.5991,147500.0
-117.71,34.12,20.0,11250.0,1893.0,4952.0,1859.0,5.6785,239500.0
-117.09,32.68,20.0,2569.0,737.0,2341.0,705.0,2.0114,104900.0
-118.39,34.16,46.0,1582.0,279.0,603.0,283.0,5.1169,414300.0
-118.49,34.03,30.0,4061.0,927.0,1487.0,865.0,4.1827,435100.0
-121.25,37.96,26.0,2205.0,478.0,1730.0,472.0,2.4866,68300.0
-117.88,33.7,16.0,1505.0,358.0,835.0,339.0,3.8029,205400.0
-118.6,34.07,16.0,319.0,59.0,149.0,64.0,4.625,433300.0
-118.35,33.92,29.0,736.0,232.0,584.0,231.0,3.6167,200000.0
-117.88,33.64,16.0,3615.0,570.0,1209.0,559.0,8.5574,392200.0
-121.87,37.27,18.0,3561.0,560.0,1753.0,553.0,5.0292,269400.0
-122.16,37.45,50.0,196.0,41.0,76.0,42.0,7.6129,412500.0
-116.95,33.75,23.0,4676.0,1096.0,2770.0,1057.0,1.7847,109500.0
-121.81,37.27,22.0,2996.0,695.0,2169.0,607.0,4.3438,209700.0
-117.78,33.68,19.0,2500.0,331.0,1027.0,327.0,6.115,315600.0
-120.91,40.08,24.0,1629.0,313.0,641.0,274.0,2.2067,69600.0
-117.81,33.82,20.0,2819.0,319.0,1019.0,319.0,12.2092,500001.0
-122.05,37.38,23.0,3200.0,907.0,2029.0,866.0,3.5649,450000.0
-121.94,37.31,30.0,4238.0,1010.0,1914.0,972.0,3.7632,307000.0
-117.77,33.55,28.0,2024.0,297.0,617.0,274.0,6.7861,499100.0
-121.62,37.09,37.0,1593.0,303.0,1030.0,287.0,3.9306,260700.0
-118.21,33.91,24.0,1545.0,391.0,1807.0,388.0,2.6429,105300.0
-122.36,37.96,31.0,1157.0,276.0,956.0,232.0,1.5347,80400.0
-121.0,37.62,28.0,1153.0,420.0,1043.0,357.0,1.0801,75000.0
-124.17,41.8,16.0,2739.0,480.0,1259.0,436.0,3.7557,109400.0
-117.95,35.13,4.0,2630.0,502.0,1150.0,422.0,4.25,104400.0
-121.62,36.43,20.0,1335.0,290.0,717.0,243.0,4.7891,230600.0
-117.88,33.75,34.0,3004.0,673.0,5477.0,640.0,2.8342,187200.0
-121.98,37.54,17.0,5133.0,1375.0,3386.0,1339.0,3.1326,220800.0
-122.04,36.97,45.0,1302.0,245.0,621.0,258.0,5.1806,266400.0
-122.22,38.07,4.0,15654.0,2394.0,7025.0,2168.0,5.8171,225200.0
-118.1,34.01,29.0,2077.0,564.0,2087.0,543.0,2.66,189200.0
-121.27,38.31,17.0,1144.0,202.0,626.0,178.0,4.4107,151600.0
-122.3,37.81,52.0,1224.0,237.0,521.0,159.0,1.191,76100.0
-121.28,38.53,18.0,224.0,38.0,95.0,41.0,3.1042,165000.0
-117.73,34.09,30.0,2345.0,496.0,1897.0,454.0,2.4375,112100.0
-116.22,33.73,38.0,1695.0,352.0,1279.0,305.0,2.1217,68500.0
-119.22,34.28,24.0,2212.0,332.0,899.0,331.0,5.533,299700.0
-118.39,34.04,49.0,1230.0,279.0,669.0,269.0,3.9038,308300.0
-117.31,34.43,16.0,5130.0,1172.0,3126.0,1046.0,1.6784,71900.0
-118.31,33.96,46.0,1686.0,303.0,870.0,320.0,3.4643,136300.0
-121.47,38.63,29.0,2197.0,520.0,1374.0,483.0,2.1889,69300.0
-118.17,34.04,39.0,563.0,138.0,682.0,137.0,2.75,150000.0
-122.69,38.44,35.0,1356.0,241.0,620.0,216.0,3.5521,168300.0
-121.91,36.63,42.0,817.0,194.0,391.0,193.0,2.1776,279200.0
-122.07,37.94,43.0,1454.0,234.0,683.0,258.0,4.475,265700.0
-122.43,37.76,52.0,2250.0,566.0,1051.0,562.0,2.8458,350000.0
-118.25,34.16,24.0,5131.0,1436.0,2690.0,1371.0,2.5668,280000.0
-120.46,37.31,26.0,3170.0,572.0,1524.0,565.0,3.48,95300.0
-123.47,39.8,18.0,2130.0,545.0,863.0,346.0,2.3571,79200.0
-122.16,37.74,43.0,1534.0,300.0,826.0,295.0,4.0417,109400.0
-121.42,38.57,38.0,1878.0,338.0,710.0,342.0,3.7731,161400.0
-118.1,33.85,36.0,1473.0,253.0,713.0,257.0,5.9493,228000.0
-117.7,33.48,10.0,3458.0,638.0,1156.0,470.0,6.3579,336700.0
-118.46,34.16,38.0,1495.0,300.0,598.0,280.0,3.4698,265400.0
-117.81,34.01,12.0,9197.0,1642.0,4332.0,1554.0,4.9589,282100.0
-121.83,39.74,34.0,3263.0,604.0,1290.0,594.0,2.575,130300.0
-118.2,33.89,40.0,2538.0,564.0,2170.0,541.0,2.7212,107900.0
-121.86,37.35,43.0,1536.0,371.0,1256.0,357.0,2.8,153300.0
-121.91,37.33,52.0,2562.0,410.0,973.0,398.0,4.8854,330600.0
-121.89,37.31,40.0,1844.0,340.0,719.0,305.0,3.3682,235200.0
-118.48,34.04,36.0,2539.0,535.0,979.0,500.0,3.6667,500001.0
-117.92,34.08,36.0,1479.0,251.0,741.0,245.0,4.2986,189600.0
-118.13,34.1,26.0,3050.0,825.0,2153.0,772.0,3.1103,214100.0
-118.15,34.16,20.0,2410.0,632.0,2135.0,578.0,1.6887,148600.0
-116.96,34.83,30.0,1211.0,289.0,611.0,230.0,1.6667,44700.0
-117.9,34.11,23.0,4776.0,1316.0,4797.0,1187.0,2.1667,142600.0
-122.26,38.1,30.0,3317.0,1058.0,1794.0,990.0,1.1835,133300.0
-118.96,35.4,28.0,4667.0,875.0,2404.0,841.0,3.2325,89000.0
-122.45,37.71,41.0,1578.0,351.0,1159.0,299.0,3.9167,243600.0
-118.39,34.03,39.0,1366.0,375.0,1237.0,370.0,3.7206,230900.0
-118.4,34.22,43.0,1220.0,222.0,729.0,230.0,3.6442,186300.0
-117.98,34.14,27.0,6341.0,1289.0,2899.0,1192.0,3.6336,235200.0
-121.99,36.97,15.0,3044.0,786.0,1306.0,693.0,2.1771,213200.0
-118.5,34.16,34.0,3547.0,523.0,1187.0,500.0,7.139,424000.0
-118.2,33.81,46.0,1388.0,254.0,742.0,241.0,4.6458,212100.0
-116.92,32.76,7.0,1659.0,237.0,862.0,242.0,5.2741,249400.0
-118.44,35.13,34.0,1170.0,290.0,602.0,266.0,1.7917,80000.0
-117.86,33.75,13.0,1632.0,598.0,3356.0,659.0,1.5054,137500.0
-118.58,34.2,35.0,1558.0,267.0,793.0,249.0,5.1463,220200.0
-121.32,38.54,13.0,4715.0,1090.0,2420.0,1059.0,2.9693,104400.0
-117.04,32.99,6.0,9518.0,1418.0,4413.0,1275.0,6.6012,314900.0
-118.36,33.88,28.0,1313.0,319.0,827.0,308.0,2.65,260800.0
-117.86,33.99,10.0,17820.0,2812.0,8686.0,2666.0,6.3875,310700.0
-117.35,34.0,38.0,1214.0,254.0,723.0,236.0,2.5469,87800.0
-119.78,36.31,14.0,1287.0,291.0,737.0,269.0,3.1667,126400.0
-118.21,34.12,52.0,1301.0,389.0,1189.0,361.0,2.5139,190000.0
-115.52,33.13,18.0,1109.0,283.0,1006.0,253.0,2.163,53400.0
-118.58,34.21,13.0,6227.0,1317.0,3739.0,1226.0,4.0313,299300.0
-119.17,34.17,21.0,2361.0,464.0,1146.0,396.0,3.6597,195100.0
-121.53,38.61,5.0,8149.0,1913.0,2933.0,1616.0,3.6788,178800.0
-119.29,36.12,24.0,1248.0,226.0,641.0,200.0,2.4722,129200.0
-119.8,36.8,43.0,1951.0,288.0,725.0,308.0,6.3359,169300.0
-118.02,34.1,36.0,452.0,80.0,248.0,83.0,1.9688,226000.0
-116.84,32.92,20.0,1066.0,219.0,536.0,173.0,3.1607,119300.0
-118.35,33.8,32.0,1434.0,296.0,672.0,285.0,4.875,311700.0
-117.26,34.11,33.0,1210.0,288.0,850.0,238.0,1.2171,59300.0
-118.77,34.24,6.0,16222.0,2309.0,6700.0,2080.0,6.4963,308100.0
-122.17,37.72,46.0,1369.0,284.0,766.0,289.0,3.5313,159700.0
-117.7,33.47,21.0,1857.0,399.0,881.0,380.0,3.8403,350000.0
-118.24,33.97,38.0,1657.0,467.0,2033.0,443.0,2.1429,118500.0
-117.0,32.87,18.0,11544.0,1979.0,6296.0,1923.0,4.4904,150400.0
-118.66,34.18,25.0,6612.0,857.0,2519.0,843.0,8.3912,419000.0
-118.61,34.23,26.0,3727.0,572.0,1724.0,530.0,6.1419,327300.0
-117.76,34.1,28.0,4086.0,871.0,1973.0,853.0,2.621,202200.0
-122.32,38.32,26.0,2710.0,498.0,1439.0,484.0,5.0,175200.0
-118.14,34.65,20.0,1257.0,201.0,551.0,186.0,4.6591,247200.0
-123.84,39.83,19.0,1461.0,340.0,515.0,227.0,1.5278,145800.0
-118.13,34.15,24.0,1125.0,341.0,579.0,321.0,2.8125,141700.0
-116.94,32.85,31.0,1293.0,232.0,599.0,228.0,4.7578,161000.0
-121.56,39.11,18.0,2171.0,480.0,1527.0,447.0,2.3011,57500.0
-118.31,34.05,35.0,2007.0,571.0,1513.0,554.0,2.1162,229200.0
-121.23,40.01,38.0,725.0,190.0,219.0,115.0,1.625,75000.0
-122.02,38.26,20.0,3899.0,763.0,2198.0,779.0,3.2061,120400.0
-122.41,37.65,32.0,3436.0,868.0,2583.0,817.0,3.5039,232400.0
-120.48,34.9,20.0,3842.0,630.0,2490.0,662.0,3.0559,120100.0
-118.19,34.05,41.0,1098.0,264.0,1178.0,245.0,2.1058,124300.0
-120.8,35.33,20.0,2200.0,393.0,996.0,365.0,3.587,330000.0
-122.41,37.8,52.0,1724.0,416.0,1016.0,395.0,3.3839,400000.0
-122.29,37.81,20.0,835.0,161.0,290.0,133.0,2.483,137500.0
-118.31,33.9,30.0,2407.0,581.0,1724.0,531.0,3.4792,194700.0
-117.28,34.15,38.0,1981.0,343.0,796.0,344.0,3.8125,97400.0
-117.43,34.02,33.0,3084.0,570.0,1753.0,449.0,3.05,97800.0
-118.28,33.98,19.0,883.0,313.0,726.0,277.0,0.9809,121400.0
-121.22,38.8,11.0,2521.0,521.0,1390.0,477.0,3.5265,124800.0
-119.69,34.41,44.0,1208.0,357.0,603.0,297.0,2.6103,500000.0
-122.1,38.24,13.0,7367.0,1042.0,3193.0,983.0,5.3102,195000.0
-122.21,37.8,38.0,2254.0,535.0,951.0,487.0,3.0812,233100.0
-116.95,33.31,16.0,2921.0,639.0,1838.0,540.0,2.2393,117000.0
-122.06,37.99,16.0,2445.0,469.0,721.0,474.0,2.8043,87500.0
-118.07,33.87,18.0,3405.0,556.0,1945.0,509.0,5.7652,299100.0
-122.14,37.47,37.0,3373.0,815.0,2909.0,705.0,2.8868,156600.0
-116.95,32.82,18.0,3038.0,592.0,1904.0,595.0,3.8024,144900.0
-117.31,34.04,5.0,2785.0,577.0,1310.0,536.0,3.39,149500.0
-121.92,36.63,40.0,1076.0,193.0,406.0,180.0,3.4943,311100.0
-117.95,33.86,35.0,2478.0,431.0,1333.0,427.0,5.2099,191400.0
-122.96,40.77,29.0,1637.0,297.0,753.0,270.0,3.2891,93100.0
-118.35,33.95,42.0,1779.0,431.0,1507.0,380.0,2.8892,159800.0
-117.92,33.65,28.0,1087.0,423.0,807.0,425.0,0.9702,225400.0
-118.18,33.78,36.0,1697.0,550.0,1379.0,434.0,1.2746,129700.0
-118.18,33.9,32.0,1452.0,365.0,1888.0,366.0,3.5461,146400.0
-117.84,34.11,17.0,3499.0,621.0,1911.0,621.0,4.8894,191700.0
-122.08,37.69,43.0,1575.0,324.0,740.0,284.0,2.8512,181000.0
-118.14,34.09,38.0,1745.0,457.0,1547.0,460.0,2.85,219000.0
-118.27,34.06,17.0,2124.0,1168.0,3915.0,1137.0,1.1346,137500.0
-117.87,34.11,34.0,1324.0,211.0,799.0,228.0,4.5234,192200.0
-120.5,37.32,13.0,1936.0,384.0,1158.0,367.0,2.75,83200.0
-121.03,39.26,49.0,3739.0,759.0,1422.0,606.0,2.4283,143100.0
-122.91,39.17,44.0,202.0,42.0,142.0,39.0,4.35,68300.0
-122.01,37.27,27.0,3340.0,451.0,1220.0,447.0,8.8178,500001.0
-118.41,33.9,39.0,2311.0,404.0,1044.0,380.0,8.468,472100.0
-117.89,34.09,37.0,1813.0,394.0,1100.0,375.0,3.4453,176700.0
-121.28,37.82,10.0,9205.0,1774.0,5935.0,1673.0,3.65,119400.0
-118.1,33.91,36.0,726.0,,490.0,130.0,3.6389,167600.0
-121.35,38.68,20.0,7085.0,1222.0,3455.0,1229.0,4.3118,120000.0
-117.87,33.6,33.0,3120.0,602.0,1155.0,553.0,5.2949,500001.0
-122.69,38.37,8.0,6322.0,1001.0,2969.0,1043.0,4.8233,214000.0
-122.49,38.31,27.0,3078.0,597.0,1411.0,586.0,3.25,195500.0
-117.98,33.82,34.0,1038.0,175.0,578.0,174.0,4.9219,200000.0
-119.72,36.75,27.0,1691.0,282.0,869.0,337.0,3.9514,86900.0
-118.49,34.15,33.0,2829.0,360.0,1010.0,363.0,10.3587,500001.0
-121.85,37.22,21.0,6203.0,798.0,2494.0,800.0,7.7201,362700.0
-119.61,36.57,42.0,2242.0,521.0,1359.0,483.0,1.5833,65100.0
-122.29,37.76,18.0,2873.0,763.0,1243.0,663.0,5.1702,265400.0
-121.54,39.6,15.0,886.0,204.0,576.0,205.0,2.1467,84100.0
-118.3,34.08,34.0,1562.0,651.0,1774.0,559.0,1.5685,225000.0
-117.93,33.67,27.0,3512.0,472.0,1391.0,481.0,8.1001,336500.0
-118.27,34.13,47.0,1375.0,359.0,1512.0,418.0,2.1071,208900.0
-118.06,33.98,40.0,1410.0,255.0,932.0,273.0,4.2206,178000.0
-122.15,37.73,45.0,3758.0,819.0,1573.0,736.0,2.8355,245400.0
-118.98,35.38,24.0,1807.0,465.0,1460.0,410.0,1.4786,54800.0
-118.17,34.1,25.0,4444.0,647.0,1922.0,652.0,8.058,477300.0
-122.79,39.08,23.0,952.0,200.0,321.0,128.0,1.5208,89000.0
-118.24,34.14,36.0,1813.0,560.0,1501.0,544.0,1.9125,238000.0
-121.0,37.61,36.0,2647.0,604.0,2045.0,550.0,2.273,62900.0
-121.21,38.83,21.0,3691.0,640.0,1758.0,603.0,3.5607,151900.0
-117.04,32.6,20.0,8052.0,1461.0,5094.0,1430.0,4.2241,139800.0
-118.37,33.87,13.0,2907.0,726.0,1573.0,694.0,3.5048,294000.0
-118.99,35.36,18.0,1524.0,354.0,1210.0,344.0,1.1136,47800.0
-118.45,34.04,19.0,3330.0,1010.0,1837.0,915.0,3.0173,393800.0
-119.76,36.75,35.0,2347.0,526.0,1676.0,481.0,1.6548,49400.0
-118.37,34.15,23.0,4604.0,1319.0,2391.0,1227.0,3.1373,263100.0
-118.44,34.18,35.0,972.0,270.0,550.0,256.0,2.2461,215000.0
-116.56,33.05,15.0,1985.0,361.0,536.0,209.0,4.125,148200.0
-118.31,33.77,20.0,5776.0,956.0,2757.0,936.0,6.6447,416800.0
-120.62,35.11,18.0,2241.0,544.0,1521.0,509.0,2.0292,155800.0
-115.48,32.8,21.0,1260.0,246.0,805.0,239.0,2.6172,88500.0
-122.45,37.77,52.0,2645.0,626.0,1275.0,553.0,3.35,492900.0
-118.54,34.06,21.0,3755.0,525.0,1493.0,526.0,11.4233,500001.0
-116.26,33.07,17.0,934.0,284.0,452.0,184.0,1.9875,83700.0
-118.41,34.19,37.0,1993.0,425.0,939.0,400.0,2.8021,224600.0
-118.0,33.93,35.0,1288.0,240.0,758.0,250.0,4.9205,173900.0
-117.23,33.38,18.0,3339.0,704.0,1727.0,652.0,2.8393,173200.0
-118.48,34.42,21.0,1375.0,259.0,728.0,258.0,5.0166,229000.0
-118.2,33.77,42.0,517.0,233.0,995.0,212.0,2.225,106300.0
-117.73,33.51,5.0,4549.0,786.0,1238.0,632.0,6.1785,295900.0
-118.46,34.27,30.0,1576.0,282.0,1004.0,284.0,4.8015,179700.0
-118.0,33.73,26.0,2236.0,280.0,809.0,282.0,6.7395,342800.0
-118.11,34.14,52.0,2401.0,332.0,810.0,308.0,6.0948,358700.0
-121.99,37.36,33.0,2677.0,644.0,1469.0,633.0,3.2048,261800.0
-118.16,33.78,29.0,3684.0,1301.0,3891.0,1143.0,1.6955,179700.0
-116.52,33.97,13.0,3921.0,754.0,1902.0,665.0,3.3616,89600.0
-121.86,37.34,29.0,5274.0,1625.0,6234.0,1639.0,2.5947,177300.0
-117.9,33.66,4.0,456.0,91.0,623.0,84.0,6.6369,192600.0
-118.13,34.03,31.0,4267.0,1070.0,3176.0,1071.0,3.0212,208200.0
-122.41,37.66,40.0,1294.0,308.0,1177.0,301.0,3.6667,218800.0
-121.63,39.15,27.0,336.0,60.0,195.0,68.0,5.3946,71800.0
-118.16,33.97,23.0,1516.0,457.0,1977.0,435.0,2.3068,157800.0
-116.91,32.86,15.0,3153.0,628.0,1633.0,527.0,3.6898,131000.0
-122.58,38.46,15.0,2936.0,517.0,1182.0,501.0,3.3981,246900.0
-118.34,33.9,23.0,2395.0,498.0,1309.0,493.0,4.9779,224600.0
-122.91,38.46,18.0,2021.0,,912.0,329.0,4.5,251900.0
-117.83,34.14,26.0,8254.0,1153.0,3460.0,1131.0,6.5253,349900.0
-117.25,32.74,36.0,1240.0,310.0,577.0,319.0,2.6625,248200.0
-115.51,32.68,11.0,2872.0,610.0,2644.0,581.0,2.625,72700.0
-118.16,33.78,52.0,3248.0,853.0,1819.0,815.0,3.1739,222900.0
-122.04,36.98,35.0,2155.0,355.0,866.0,335.0,5.6188,404700.0
-117.97,33.85,30.0,2513.0,476.0,1611.0,472.0,4.0061,182900.0
-118.12,33.91,35.0,1518.0,279.0,857.0,251.0,3.6917,197500.0
-121.73,38.56,30.0,3306.0,629.0,1623.0,648.0,2.8614,145200.0
-121.96,37.3,23.0,4040.0,843.0,2181.0,843.0,4.0403,303400.0
-117.95,33.68,27.0,1732.0,303.0,1115.0,308.0,5.5312,239200.0
-117.56,34.42,6.0,4264.0,749.0,2005.0,666.0,3.4695,138800.0
-116.92,32.78,21.0,4192.0,752.0,2101.0,710.0,4.4306,159100.0
-117.14,32.73,26.0,450.0,132.0,317.0,109.0,4.0,137500.0
-117.51,34.14,21.0,2455.0,381.0,1094.0,327.0,4.6437,191700.0
-118.24,33.96,30.0,859.0,221.0,912.0,191.0,1.9041,105100.0
-117.02,32.81,27.0,1950.0,317.0,950.0,320.0,4.0656,164000.0
-117.21,33.13,19.0,3068.0,596.0,912.0,554.0,3.775,168000.0
-122.24,37.43,36.0,2410.0,361.0,934.0,377.0,7.652,500001.0
-117.79,34.07,34.0,975.0,192.0,870.0,183.0,3.7933,116100.0
-118.03,34.05,36.0,1345.0,331.0,1511.0,309.0,3.5129,142300.0
-119.46,35.86,22.0,1750.0,374.0,1113.0,338.0,1.505,42700.0
-117.05,32.77,33.0,3535.0,683.0,1568.0,672.0,2.8097,158300.0
-118.21,33.82,43.0,1005.0,199.0,723.0,191.0,4.3424,162500.0
-121.92,37.25,34.0,2231.0,360.0,1035.0,365.0,4.7917,243200.0
-119.36,36.2,33.0,1955.0,398.0,1412.0,397.0,2.25,51500.0
-117.95,33.74,25.0,1393.0,243.0,976.0,245.0,5.4485,225200.0
-117.08,33.03,10.0,2296.0,450.0,818.0,405.0,4.3424,160600.0
-122.1,37.89,21.0,3282.0,653.0,1398.0,601.0,5.2079,310300.0
-116.99,32.72,11.0,1112.0,164.0,441.0,174.0,4.7679,169500.0
-117.49,34.02,21.0,3736.0,738.0,2021.0,640.0,4.4545,142400.0
-118.16,34.11,31.0,5715.0,1154.0,2639.0,1079.0,4.1661,364400.0
-117.98,33.81,35.0,897.0,156.0,479.0,161.0,5.152,215600.0
-121.92,37.33,52.0,2009.0,338.0,841.0,338.0,5.5259,295800.0
-120.18,39.14,25.0,2171.0,386.0,248.0,116.0,3.0375,171900.0
-117.17,32.7,33.0,4084.0,897.0,1804.0,833.0,4.0488,409700.0
-122.01,36.97,35.0,1605.0,392.0,743.0,382.0,2.5368,240000.0
-118.18,34.1,7.0,2529.0,689.0,1215.0,577.0,4.7853,153100.0
-119.14,35.76,30.0,735.0,137.0,421.0,113.0,2.5625,156300.0
-121.97,37.31,21.0,7628.0,2166.0,3637.0,1749.0,3.6401,267500.0
-120.24,39.35,8.0,4195.0,725.0,291.0,115.0,3.4792,180800.0
-118.19,34.22,32.0,10626.0,1504.0,4353.0,1482.0,9.8413,500001.0
-120.39,37.98,52.0,1056.0,274.0,584.0,255.0,2.1513,86700.0
-122.73,38.46,14.0,2324.0,754.0,1026.0,677.0,1.722,150000.0
-117.77,33.69,14.0,1413.0,372.0,744.0,338.0,3.7988,184100.0
-121.06,38.7,9.0,13255.0,1739.0,5001.0,1627.0,6.314,228900.0
-118.3,34.26,40.0,1065.0,214.0,605.0,183.0,4.1964,185900.0
-117.86,33.74,32.0,691.0,151.0,926.0,148.0,4.125,175900.0
-118.08,34.12,41.0,1598.0,280.0,807.0,282.0,5.5067,325000.0
-119.25,34.28,36.0,1530.0,341.0,703.0,317.0,3.5819,231900.0
-122.08,37.65,35.0,1813.0,393.0,1093.0,374.0,3.6818,165400.0
-117.08,32.67,31.0,3008.0,764.0,2088.0,757.0,2.5662,118200.0
-122.0,39.94,27.0,852.0,176.0,464.0,148.0,1.7125,58200.0
-117.64,33.65,4.0,6842.0,1512.0,3256.0,1439.0,5.4132,216600.0
-122.42,37.75,52.0,1564.0,396.0,1162.0,374.0,3.0,275000.0
-118.36,33.98,45.0,1559.0,305.0,891.0,341.0,4.4038,259400.0
-122.64,41.95,18.0,1867.0,424.0,802.0,314.0,1.8242,53500.0
-119.93,38.94,27.0,1709.0,408.0,97.0,44.0,2.4917,200000.0
-118.09,33.98,37.0,1226.0,255.0,1068.0,271.0,3.1607,172200.0
-121.02,40.51,17.0,890.0,167.0,406.0,154.0,3.3036,78300.0
-117.03,32.96,16.0,3424.0,698.0,1940.0,645.0,4.121,182100.0
-124.15,40.79,37.0,2692.0,488.0,1263.0,486.0,3.0216,86400.0
-119.14,34.17,16.0,1593.0,353.0,836.0,357.0,2.726,67500.0
-122.16,38.05,52.0,1888.0,457.0,830.0,408.0,3.1373,185100.0
-117.89,33.77,32.0,2342.0,570.0,1445.0,453.0,4.1951,195000.0
-117.2,32.84,32.0,2033.0,394.0,989.0,389.0,3.2583,181400.0
-121.0,37.67,27.0,2278.0,479.0,995.0,449.0,2.5148,110200.0
-122.0,37.27,33.0,1664.0,271.0,759.0,272.0,5.7876,415800.0
-117.27,33.77,16.0,2876.0,576.0,1859.0,545.0,2.0878,101300.0
-119.59,36.57,19.0,1733.0,303.0,911.0,281.0,3.5987,131700.0
-122.4,38.46,33.0,2542.0,466.0,1099.0,420.0,4.635,248500.0
-119.27,34.44,22.0,3527.0,711.0,1483.0,640.0,2.7019,234700.0
-120.92,37.59,26.0,1705.0,279.0,642.0,236.0,2.6591,180500.0
-121.27,37.96,41.0,461.0,101.0,382.0,79.0,1.275,54000.0
-122.19,37.48,45.0,886.0,165.0,492.0,173.0,4.2708,267000.0
-117.9,34.13,37.0,1801.0,422.0,1564.0,425.0,3.1597,133000.0
-120.62,35.13,26.0,3971.0,803.0,1792.0,723.0,2.7128,209900.0
-117.94,33.81,34.0,1290.0,203.0,664.0,204.0,5.8461,227400.0
-122.47,37.78,52.0,2388.0,507.0,1078.0,494.0,3.5221,443300.0
-119.09,36.42,15.0,1517.0,361.0,1275.0,343.0,1.5875,55800.0
-122.71,38.45,48.0,3118.0,561.0,1275.0,530.0,3.455,222100.0
-122.41,37.71,40.0,2054.0,433.0,1738.0,429.0,4.9926,213900.0
-121.91,37.29,18.0,3597.0,664.0,1321.0,593.0,5.3077,351400.0
-116.89,33.86,2.0,6900.0,1238.0,1950.0,980.0,3.0417,146300.0
-121.78,38.66,18.0,4224.0,632.0,1907.0,641.0,4.8226,139900.0
-117.87,33.85,33.0,45.0,11.0,34.0,10.0,5.2949,350000.0
-121.96,38.34,7.0,3292.0,698.0,1911.0,702.0,3.89,140300.0
-116.56,34.06,15.0,6928.0,1529.0,2568.0,1075.0,2.5405,69600.0
-121.32,38.04,30.0,249.0,44.0,167.0,45.0,4.5,92800.0
-117.15,33.14,15.0,1070.0,208.0,470.0,217.0,2.3062,158900.0
-121.88,37.34,44.0,1267.0,353.0,1018.0,327.0,2.4196,194400.0
-118.08,34.13,39.0,788.0,128.0,413.0,139.0,5.9546,396700.0
-121.95,37.27,17.0,1330.0,271.0,408.0,258.0,1.7171,181300.0
-122.5,37.74,44.0,2792.0,615.0,1640.0,579.0,4.0625,272800.0
-119.67,34.42,37.0,1673.0,444.0,1477.0,446.0,2.0643,246700.0
-118.04,33.94,31.0,3808.0,670.0,2430.0,660.0,4.625,173900.0
-118.53,34.04,45.0,1711.0,264.0,735.0,261.0,9.1078,500001.0
-118.05,33.82,25.0,1548.0,279.0,732.0,265.0,5.123,159600.0
-122.16,37.73,49.0,1699.0,408.0,768.0,385.0,2.8301,171600.0
-121.18,38.8,18.0,2541.0,414.0,1276.0,405.0,5.1857,220100.0
-121.34,38.59,22.0,3273.0,480.0,1151.0,463.0,8.05,380000.0
-118.21,34.05,28.0,1841.0,809.0,3199.0,727.0,1.6319,151600.0
-121.87,37.35,37.0,1566.0,375.0,1223.0,346.0,3.2793,174500.0
-122.23,38.1,46.0,4143.0,895.0,2240.0,847.0,2.4201,92800.0
-117.95,34.05,31.0,2349.0,539.0,2028.0,521.0,3.494,154500.0
-118.32,34.02,47.0,1648.0,346.0,1120.0,338.0,2.0042,114200.0
-118.98,34.4,34.0,1328.0,244.0,795.0,227.0,4.4219,338100.0
-122.07,37.7,39.0,1420.0,272.0,645.0,277.0,4.125,232500.0
-117.66,33.58,16.0,3016.0,394.0,1172.0,382.0,7.5196,315600.0
-118.27,34.14,10.0,1060.0,332.0,1025.0,288.0,3.0074,175000.0
-117.03,32.73,34.0,2061.0,,1169.0,400.0,3.5096,142000.0
-117.26,32.95,15.0,1882.0,233.0,704.0,219.0,6.9794,500001.0
-116.19,33.67,16.0,1859.0,476.0,1994.0,477.0,1.7297,67500.0
-118.35,33.97,26.0,1725.0,431.0,1130.0,404.0,3.2708,128100.0
-118.33,33.99,44.0,1918.0,387.0,1041.0,364.0,2.8542,126500.0
