longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value
-119.86,36.81,4.0,4530.0,1070.0,1804.0,837.0,3.3942,72100.0
-121.41,38.53,35.0,2061.0,371.0,1110.0,342.0,3.1944,79000.0
-121.16,37.73,7.0,4956.0,941.0,3006.0,915.0,3.4426,139000.0
-118.44,34.17,25.0,4966.0,1134.0,1941.0,958.0,3.8081,286700.0
-118.28,33.99,52.0,1283.0,342.0,1363.0,329.0,2.5848,101900.0
-122.32,37.95,35.0,1612.0,354.0,887.0,331.0,2.5769,146100.0
-122.58,38.08,27.0,10839.0,1637.0,4406.0,1623.0,5.615,285600.0
-117.22,32.75,24.0,3914.0,985.0,2147.0,874.0,2.9735,225000.0
-118.54,34.23,35.0,3422.0,601.0,1690.0,574.0,4.375,232900.0
-118.16,34.02,35.0,1734.0,493.0,2053.0,508.0,2.1442,149200.0
-121.45,38.53,38.0,1746.0,388.0,1142.0,315.0,1.7714,69900.0
-122.01,37.53,19.0,4572.0,712.0,2346.0,709.0,6.0667,245700.0
-121.88,37.35,43.0,1086.0,219.0,715.0,226.0,4.2381,193500.0
-117.97,33.79,34.0,2456.0,410.0,1289.0,442.0,4.1818,224200.0
-118.26,33.8,41.0,2004.0,481.0,1658.0,456.0,3.1779,171100.0
-122.03,37.35,25.0,3095.0,514.0,1251.0,507.0,5.5388,352100.0
-121.99,38.53,6.0,4598.0,834.0,2561.0,812.0,3.4186,127300.0
-118.85,34.19,27.0,2287.0,320.0,967.0,321.0,6.5162,349400.0
-117.12,32.58,26.0,1360.0,309.0,869.0,328.0,3.0217,131600.0
-119.09,34.35,20.0,4725.0,881.0,2823.0,869.0,4.0122,214800.0
-118.23,34.65,17.0,1827.0,348.0,766.0,335.0,3.5673,136300.0
-121.88,37.35,49.0,1728.0,350.0,1146.0,391.0,3.5781,193000.0
-118.11,34.06,14.0,2628.0,668.0,2208.0,574.0,2.9764,160300.0
-120.84,37.51,8.0,1191.0,242.0,688.0,260.0,2.7243,138400.0
-116.31,33.66,7.0,4497.0,831.0,2248.0,713.0,3.6354,98000.0
-118.32,34.06,36.0,3239.0,722.0,1383.0,612.0,4.5918,337000.0
-118.01,33.85,29.0,3061.0,612.0,2396.0,640.0,4.6326,195200.0
-122.06,37.38,21.0,1798.0,399.0,837.0,410.0,5.6999,470000.0
-122.37,37.56,21.0,7189.0,874.0,2440.0,846.0,11.6833,500001.0
-118.08,34.01,36.0,1248.0,322.0,1282.0,326.0,3.2031,147600.0
-117.06,32.68,38.0,1481.0,317.0,1080.0,291.0,2.85,125800.0
-117.92,33.73,14.0,5147.0,1182.0,3171.0,1126.0,3.9929,225800.0
-121.85,37.35,29.0,3515.0,807.0,3572.0,776.0,2.7562,160100.0
-117.72,34.05,31.0,2220.0,526.0,1662.0,472.0,2.7321,104300.0
-117.04,32.79,23.0,2491.0,350.0,863.0,348.0,6.7196,306800.0
-117.95,34.09,21.0,2215.0,484.0,1792.0,419.0,2.8375,166500.0
-122.41,40.58,35.0,2072.0,385.0,1029.0,375.0,2.8512,75600.0
-117.83,33.74,23.0,1818.0,522.0,958.0,485.0,2.6771,131500.0
-117.26,34.17,30.0,1937.0,351.0,945.0,344.0,3.8906,123700.0
-118.16,34.09,33.0,1515.0,415.0,1345.0,346.0,2.375,175000.0
-122.06,37.85,17.0,7475.0,1556.0,2092.0,1449.0,3.6437,186500.0
-119.26,36.3,18.0,3578.0,720.0,1540.0,640.0,2.425,84600.0
-121.95,37.55,21.0,10687.0,1540.0,4552.0,1520.0,6.6478,333400.0
-118.08,34.14,42.0,2690.0,589.0,1149.0,535.0,3.88,281100.0
-117.15,32.74,43.0,2383.0,607.0,962.0,587.0,2.2578,263600.0
-117.96,33.77,32.0,4398.0,905.0,2777.0,884.0,4.1321,222800.0
-117.19,33.34,15.0,3310.0,488.0,1104.0,460.0,6.1009,314400.0
-117.83,33.83,23.0,2775.0,547.0,1226.0,510.0,3.6707,231400.0
-122.09,38.02,37.0,1742.0,339.0,1128.0,345.0,3.8824,113700.0
-122.22,37.78,51.0,1637.0,463.0,1543.0,393.0,2.489,119100.0
-122.27,37.86,52.0,834.0,186.0,494.0,175.0,3.15,206300.0
-118.37,34.08,52.0,2946.0,695.0,1258.0,650.0,3.9783,374100.0
-117.96,33.87,27.0,890.0,289.0,416.0,200.0,3.141,167500.0
-121.14,38.92,16.0,2069.0,312.0,889.0,299.0,4.6771,212000.0
-120.99,37.67,16.0,568.0,124.0,307.0,116.0,2.1518,107400.0
-119.71,34.42,23.0,2068.0,658.0,1898.0,570.0,2.5506,230800.0
-122.03,37.62,35.0,1298.0,236.0,632.0,204.0,3.8929,209500.0
-118.18,34.06,33.0,278.0,71.0,266.0,56.0,0.8941,98200.0
-121.82,37.81,12.0,4711.0,659.0,2089.0,621.0,8.3209,485400.0
-122.01,36.97,52.0,920.0,202.0,525.0,264.0,2.9444,232800.0
-117.12,32.76,43.0,2336.0,644.0,1203.0,614.0,2.3594,127800.0
-118.19,33.79,37.0,1834.0,551.0,1967.0,476.0,2.137,126600.0
-119.17,34.27,18.0,8010.0,1539.0,3982.0,1483.0,4.0905,236500.0
-118.06,33.8,22.0,1892.0,442.0,1015.0,404.0,4.1379,212500.0
-117.38,33.19,17.0,353.0,112.0,359.0,118.0,1.5625,162500.0
-118.2,34.03,52.0,1754.0,452.0,1849.0,445.0,2.3716,122800.0
-117.95,33.95,29.0,4943.0,674.0,1913.0,641.0,6.8189,379300.0
-122.08,37.38,36.0,782.0,130.0,348.0,128.0,6.828,383900.0
-119.74,34.38,32.0,1479.0,287.0,830.0,288.0,5.345,322600.0
-119.78,36.8,34.0,2200.0,493.0,1243.0,431.0,1.8514,66500.0
-118.13,34.07,32.0,1880.0,428.0,1404.0,424.0,3.085,220500.0
-119.19,36.14,41.0,759.0,140.0,408.0,129.0,3.9,85900.0
-118.46,34.25,32.0,2217.0,422.0,1064.0,427.0,3.6989,208600.0
-121.75,37.71,11.0,12070.0,2220.0,5826.0,2125.0,4.8624,192400.0
-121.0,37.64,52.0,530.0,177.0,325.0,158.0,1.1875,90600.0
-121.97,37.3,25.0,5463.0,1351.0,2758.0,1310.0,3.0079,277300.0
-117.75,33.84,16.0,3491.0,502.0,1496.0,509.0,6.6207,270500.0
-117.24,32.8,18.0,2205.0,661.0,874.0,580.0,3.8018,112500.0
-118.32,34.05,50.0,1389.0,364.0,976.0,302.0,1.5882,327300.0
-118.17,34.11,26.0,4971.0,996.0,2370.0,932.0,4.9676,381400.0
-118.6,34.23,19.0,8866.0,2355.0,5005.0,2194.0,3.2564,230300.0
-118.3,33.93,36.0,2196.0,633.0,2017.0,583.0,1.3962,124300.0
-122.41,37.79,52.0,2161.0,544.0,904.0,431.0,3.5066,350000.0
-119.85,36.8,14.0,4177.0,914.0,2300.0,867.0,2.9565,73000.0
-117.24,32.79,20.0,961.0,278.0,525.0,254.0,3.1838,245800.0
-121.79,37.32,6.0,2850.0,561.0,2160.0,581.0,5.5336,241900.0
-117.36,33.17,24.0,2046.0,442.0,812.0,367.0,2.3182,500001.0
-120.41,37.16,21.0,1684.0,341.0,1052.0,312.0,2.0809,95800.0
-122.68,38.25,29.0,1315.0,240.0,650.0,228.0,3.8269,306000.0
-118.22,33.94,41.0,928.0,249.0,1108.0,236.0,3.4323,144600.0
-122.22,38.09,47.0,2161.0,440.0,966.0,360.0,2.2734,88700.0
-122.1,37.65,36.0,410.0,76.0,252.0,82.0,4.5303,175000.0
-122.44,37.8,52.0,2865.0,593.0,1029.0,577.0,5.2539,500001.0
-117.29,33.83,15.0,4173.0,804.0,2393.0,713.0,2.4662,118300.0
-117.96,33.83,34.0,982.0,148.0,498.0,156.0,6.3214,220800.0
-117.9,33.8,23.0,1368.0,397.0,1940.0,358.0,3.0789,350000.0
-118.26,34.01,37.0,2451.0,668.0,2824.0,598.0,1.9074,99600.0
-118.36,33.82,26.0,5166.0,1313.0,2738.0,1239.0,3.3565,360800.0
-118.22,34.05,41.0,1422.0,478.0,1640.0,434.0,1.6122,157100.0
-121.47,38.56,44.0,1986.0,573.0,1044.0,490.0,1.7328,88100.0
-118.05,33.95,33.0,1954.0,390.0,1600.0,376.0,3.6125,170800.0
-121.95,37.35,42.0,1421.0,330.0,659.0,303.0,3.3333,237900.0
-118.29,34.05,11.0,677.0,370.0,1143.0,341.0,2.3864,350000.0
-118.25,34.14,30.0,1615.0,570.0,1245.0,544.0,1.8929,196900.0
-122.26,37.77,52.0,2097.0,444.0,915.0,413.0,2.9899,228100.0
-117.93,33.65,34.0,2141.0,425.0,1559.0,429.0,4.2036,220100.0
-118.19,33.92,43.0,2339.0,487.0,1732.0,449.0,3.0987,139400.0
-118.36,34.18,34.0,1471.0,423.0,995.0,386.0,2.9583,188700.0
-121.99,37.05,19.0,2023.0,392.0,955.0,328.0,5.2486,353000.0
-117.99,33.68,13.0,4000.0,883.0,1999.0,881.0,4.7245,273600.0
-121.52,38.59,35.0,6418.0,1545.0,3814.0,1496.0,1.6647,69100.0
-118.3,33.91,30.0,1842.0,476.0,1491.0,420.0,3.0147,155100.0
-118.18,34.13,39.0,2902.0,460.0,1007.0,420.0,6.1953,363000.0
-119.78,36.76,50.0,1343.0,322.0,1063.0,342.0,1.75,49800.0
-121.42,37.75,33.0,1999.0,368.0,1061.0,390.0,3.5242,121400.0
-118.38,33.84,26.0,2869.0,567.0,1157.0,538.0,6.0382,355300.0
-117.14,33.18,11.0,5546.0,974.0,2300.0,970.0,3.7109,199800.0
-122.34,37.57,52.0,2635.0,408.0,967.0,374.0,7.0422,500001.0
-118.0,33.96,37.0,2414.0,323.0,878.0,305.0,9.1541,453800.0
-122.43,37.8,52.0,1976.0,726.0,1045.0,669.0,3.6893,475000.0
-122.56,37.9,36.0,1760.0,283.0,562.0,246.0,6.7546,402400.0
-121.44,38.64,18.0,1756.0,442.0,837.0,320.0,1.125,70500.0
-118.48,34.28,35.0,2132.0,368.0,1128.0,341.0,5.3107,227100.0
-121.25,38.66,26.0,3670.0,556.0,1616.0,550.0,5.02,169600.0
-121.96,37.52,26.0,4211.0,741.0,2352.0,734.0,5.2396,223900.0
-118.26,33.78,36.0,2191.0,739.0,2931.0,692.0,2.1311,163100.0
-122.75,38.5,16.0,4196.0,638.0,1713.0,615.0,5.449,252100.0
-118.27,33.97,39.0,2569.0,688.0,2601.0,630.0,2.0754,101400.0
-118.15,34.16,52.0,1925.0,597.0,2258.0,594.0,1.6921,162500.0
-121.93,38.02,13.0,1524.0,286.0,940.0,308.0,5.1337,154800.0
-118.09,33.7,13.0,4770.0,969.0,2261.0,972.0,5.883,295100.0
-117.3,33.06,24.0,2171.0,511.0,870.0,442.0,3.194,276300.0
-117.95,33.92,13.0,2312.0,592.0,2038.0,559.0,3.1378,137000.0
-117.31,32.83,38.0,2367.0,480.0,891.0,428.0,4.1477,500001.0
-117.19,32.83,30.0,2288.0,448.0,1240.0,469.0,4.0114,169800.0
-121.41,38.55,14.0,2534.0,705.0,1495.0,583.0,1.9167,156300.0
-122.11,37.67,32.0,3028.0,811.0,2037.0,703.0,3.0645,165400.0
-117.87,33.84,23.0,1678.0,369.0,912.0,347.0,4.5,237300.0
-121.89,37.32,43.0,1105.0,241.0,982.0,206.0,2.1149,184900.0
-121.16,38.03,28.0,253.0,50.0,201.0,51.0,1.4732,156300.0
-118.28,33.92,39.0,1472.0,302.0,1036.0,318.0,3.0,110000.0
-118.27,34.07,38.0,1270.0,556.0,1692.0,450.0,1.87,170800.0
-122.42,37.8,52.0,2797.0,685.0,1156.0,651.0,4.3472,500001.0
-117.24,32.79,18.0,2539.0,616.0,964.0,526.0,3.4306,275000.0
-119.3,34.27,17.0,1527.0,503.0,688.0,423.0,1.6007,187500.0
-117.05,33.01,17.0,3430.0,425.0,1468.0,433.0,10.6186,429300.0
-118.17,33.96,29.0,2913.0,787.0,3803.0,740.0,2.5556,146500.0
-121.48,38.56,46.0,1476.0,344.0,688.0,353.0,2.7316,134700.0
-118.13,33.82,37.0,1530.0,290.0,711.0,283.0,5.1795,225400.0
-117.1,32.67,22.0,1690.0,541.0,1669.0,494.0,2.0213,110600.0
-117.88,34.13,33.0,3713.0,718.0,2106.0,720.0,4.0023,185500.0
-117.71,34.08,26.0,2744.0,494.0,1411.0,465.0,4.2639,154200.0
-122.53,38.01,27.0,3121.0,531.0,1318.0,489.0,5.4781,310900.0
-118.32,34.2,36.0,1978.0,337.0,834.0,311.0,3.9866,294400.0
-122.75,38.46,13.0,4323.0,1020.0,2566.0,728.0,3.0147,142800.0
-119.11,35.38,37.0,2044.0,394.0,894.0,359.0,2.9453,82800.0
-121.14,38.82,22.0,1816.0,278.0,832.0,278.0,5.07,233000.0
-122.3,40.45,32.0,1286.0,271.0,694.0,236.0,1.6579,68500.0
-118.02,33.76,27.0,2905.0,587.0,1781.0,561.0,4.25,214800.0
-117.69,34.04,5.0,4459.0,896.0,2028.0,881.0,4.0096,182600.0
-116.57,33.76,25.0,2616.0,547.0,581.0,343.0,3.1364,301600.0
-122.0,37.4,17.0,5121.0,1017.0,1470.0,968.0,2.9706,81300.0
-118.05,36.64,34.0,2090.0,478.0,896.0,426.0,2.0357,74200.0
-117.24,33.37,14.0,4687.0,793.0,2436.0,779.0,4.5391,180900.0
-118.48,34.03,19.0,902.0,284.0,414.0,272.0,1.3333,310000.0
-119.71,36.79,34.0,1891.0,323.0,966.0,355.0,3.6681,82000.0
-122.42,37.8,52.0,4079.0,1112.0,1466.0,1024.0,4.5913,500001.0
-122.34,37.97,19.0,392.0,109.0,287.0,81.0,6.0426,110000.0
-119.23,34.3,18.0,1713.0,244.0,690.0,239.0,6.9483,404300.0
-118.3,33.93,29.0,2228.0,396.0,1140.0,352.0,3.7969,169400.0
-121.92,37.28,27.0,3028.0,486.0,1284.0,498.0,4.5833,308800.0
-118.27,34.07,42.0,1175.0,428.0,1593.0,407.0,2.3438,213300.0
-119.69,34.43,30.0,1273.0,343.0,1082.0,325.0,2.5104,228100.0
-119.59,34.43,28.0,2718.0,542.0,1066.0,442.0,4.2059,500001.0
-117.05,32.95,17.0,4814.0,1091.0,3013.0,1078.0,3.2369,167800.0
-121.32,36.42,20.0,1054.0,269.0,1219.0,273.0,3.0437,76600.0
-117.28,34.16,26.0,2469.0,532.0,1068.0,501.0,1.9832,122100.0
-120.61,35.11,11.0,3733.0,831.0,1839.0,739.0,3.3062,158500.0
-117.86,33.91,16.0,2889.0,423.0,1227.0,401.0,6.4514,270800.0
-122.61,38.09,18.0,6205.0,821.0,2311.0,756.0,6.9081,368700.0
-117.3,33.07,14.0,2670.0,426.0,1034.0,407.0,6.4247,295100.0
-118.15,34.06,28.0,3855.0,922.0,2517.0,874.0,3.505,204300.0
-121.87,37.67,10.0,4337.0,800.0,1813.0,743.0,5.5,247200.0
-121.54,36.7,12.0,6758.0,1241.0,3918.0,1100.0,3.525,201700.0
-117.38,34.09,8.0,3955.0,815.0,2184.0,725.0,3.3438,127600.0
-119.6,36.57,42.0,2311.0,439.0,1347.0,436.0,2.5556,69700.0
-118.0,34.08,23.0,1627.0,318.0,1279.0,289.0,4.6467,185100.0
-116.53,33.95,18.0,2990.0,648.0,1280.0,532.0,2.625,68200.0
-118.61,34.31,4.0,1949.0,458.0,868.0,398.0,5.0151,285200.0
-117.89,34.1,34.0,2048.0,411.0,1456.0,416.0,3.125,168600.0
-122.26,37.88,52.0,2363.0,604.0,1558.0,573.0,2.944,338900.0
-118.26,33.95,44.0,1513.0,369.0,1088.0,344.0,1.2969,94400.0
-118.14,33.97,29.0,1846.0,530.0,2576.0,528.0,2.63,156000.0
-122.16,37.75,24.0,1790.0,454.0,1137.0,386.0,2.537,107900.0
-118.28,34.0,44.0,2636.0,725.0,2182.0,651.0,1.432,124000.0
-122.06,37.7,33.0,3906.0,790.0,1912.0,770.0,3.5187,209400.0
-118.2,33.86,27.0,2732.0,867.0,1690.0,794.0,2.6465,160200.0
-118.42,34.01,32.0,1300.0,356.0,703.0,311.0,3.5667,394000.0
-117.09,32.76,31.0,2567.0,624.0,1255.0,582.0,2.5909,159100.0
-122.42,37.76,52.0,4407.0,1192.0,2280.0,1076.0,3.3937,270000.0
-117.93,33.75,24.0,1380.0,339.0,1472.0,304.0,4.2219,162800.0
-118.29,34.03,38.0,1501.0,437.0,1777.0,441.0,2.0848,135200.0
-123.79,39.44,49.0,2290.0,482.0,1201.0,479.0,3.5,113300.0
-121.3,39.0,16.0,3155.0,541.0,1630.0,540.0,4.0282,126400.0
-117.04,32.58,20.0,2029.0,357.0,1497.0,353.0,4.0089,132100.0
-119.35,36.21,26.0,2481.0,586.0,1445.0,498.0,1.6378,60300.0
-118.21,34.1,47.0,5077.0,1271.0,3348.0,1106.0,3.0377,186800.0
-118.15,33.77,52.0,2204.0,498.0,899.0,445.0,4.1765,393900.0
-120.24,37.96,34.0,1747.0,395.0,935.0,362.0,1.625,79400.0
-118.26,33.94,45.0,1080.0,218.0,850.0,237.0,2.25,93400.0
-118.26,34.23,33.0,1805.0,303.0,838.0,301.0,5.4306,326600.0
-118.38,34.06,50.0,1509.0,291.0,690.0,259.0,6.2344,500001.0
-116.86,33.02,17.0,401.0,68.0,251.0,69.0,4.6518,170200.0
-122.31,37.91,31.0,1432.0,348.0,681.0,348.0,2.7243,218100.0
-120.46,34.71,17.0,2830.0,430.0,1035.0,416.0,4.9292,207200.0
-120.1,39.33,9.0,2738.0,510.0,1193.0,412.0,4.3958,124800.0
-118.93,34.18,18.0,2730.0,415.0,1248.0,412.0,6.187,287900.0
-120.69,35.49,16.0,2666.0,450.0,1203.0,429.0,4.1375,222400.0
-117.99,33.71,18.0,1994.0,578.0,3031.0,577.0,2.7614,237500.0
-117.69,34.13,8.0,2915.0,371.0,1271.0,354.0,7.9627,345400.0
-118.46,33.98,32.0,2388.0,591.0,1009.0,556.0,5.2121,466700.0
-119.86,36.78,7.0,2232.0,490.0,1274.0,499.0,2.9853,74700.0
-122.18,37.78,50.0,1642.0,322.0,713.0,284.0,3.2984,160700.0
-118.15,33.84,29.0,2448.0,354.0,894.0,349.0,7.6526,481300.0
-118.2,33.96,44.0,2144.0,477.0,1760.0,452.0,2.3221,161600.0
-118.17,34.04,38.0,385.0,102.0,402.0,95.0,1.625,129700.0
-117.95,33.74,16.0,2768.0,600.0,1182.0,563.0,3.7162,201200.0
-122.28,37.82,52.0,1387.0,341.0,1074.0,304.0,1.2171,80300.0
-120.4,34.86,11.0,1633.0,348.0,504.0,327.0,2.0508,275000.0
-118.15,33.8,44.0,1886.0,399.0,1167.0,372.0,3.1042,219800.0
-118.11,34.16,52.0,3158.0,459.0,1229.0,444.0,5.4223,325600.0
-117.11,32.91,15.0,1840.0,235.0,855.0,241.0,7.5992,310600.0
-122.27,37.78,52.0,1408.0,280.0,718.0,265.0,2.6806,207900.0
-117.97,33.72,24.0,2991.0,500.0,1437.0,453.0,5.4286,273400.0
-120.82,35.32,12.0,3522.0,683.0,1780.0,662.0,3.3958,215800.0
-123.07,38.46,31.0,855.0,217.0,280.0,139.0,2.3611,112500.0
-122.09,37.99,19.0,3073.0,506.0,1773.0,493.0,5.4496,205400.0
-118.4,33.98,36.0,2526.0,452.0,996.0,441.0,5.611,456600.0
-122.16,37.75,40.0,1227.0,294.0,928.0,261.0,1.8235,95200.0
-118.38,34.07,16.0,4814.0,1381.0,1897.0,1209.0,3.3725,375000.0
-122.23,37.81,52.0,2315.0,292.0,861.0,258.0,8.8793,410300.0
-122.09,37.38,36.0,2587.0,416.0,1055.0,410.0,6.1995,407200.0
-117.75,34.08,33.0,2824.0,523.0,1797.0,493.0,3.6359,135100.0
-120.08,39.61,32.0,1404.0,247.0,544.0,201.0,2.7778,72900.0
-116.93,33.73,13.0,3603.0,573.0,1644.0,515.0,4.0433,132300.0
-118.26,34.08,41.0,1396.0,360.0,1069.0,363.0,2.4375,203300.0
-116.49,33.8,13.0,8789.0,1875.0,1274.0,688.0,3.7396,148900.0
-118.4,34.28,16.0,6573.0,1480.0,6161.0,1473.0,3.3304,154900.0
-122.45,37.72,45.0,964.0,173.0,613.0,201.0,2.9119,228900.0
-121.54,39.47,14.0,1724.0,315.0,939.0,302.0,2.4952,53900.0
-118.36,33.88,25.0,2845.0,710.0,1611.0,628.0,3.2049,267400.0
-121.29,38.03,7.0,2021.0,441.0,1615.0,406.0,2.5842,111300.0
-118.3,33.94,36.0,3504.0,862.0,2521.0,836.0,2.5679,114900.0
-122.24,37.76,52.0,2504.0,516.0,979.0,472.0,3.4762,244000.0
-121.98,37.35,36.0,1054.0,193.0,546.0,187.0,4.5625,240000.0
-117.96,33.65,24.0,4462.0,689.0,1943.0,712.0,5.7395,289800.0
-118.13,33.9,36.0,1814.0,350.0,886.0,347.0,3.4868,208400.0
-117.81,33.67,8.0,2098.0,342.0,908.0,329.0,7.7589,342900.0
-117.09,32.58,12.0,2565.0,567.0,1785.0,545.0,3.0273,135300.0
-117.53,33.97,34.0,1293.0,215.0,774.0,217.0,3.8906,141000.0
-118.34,35.27,10.0,2939.0,605.0,1167.0,446.0,2.3917,79000.0
-122.38,41.43,45.0,2245.0,448.0,1155.0,421.0,1.6509,46200.0
-121.91,37.28,29.0,5650.0,817.0,2098.0,813.0,6.4285,337300.0
-118.02,33.95,36.0,1681.0,329.0,964.0,311.0,4.108,181200.0
-118.17,34.61,7.0,2465.0,336.0,978.0,332.0,7.1381,292200.0
-122.28,37.54,24.0,5114.0,1357.0,3169.0,1268.0,3.9699,293200.0
-121.61,38.38,37.0,1365.0,276.0,952.0,268.0,4.037,156900.0
-122.32,38.29,21.0,1607.0,356.0,834.0,352.0,2.3787,177900.0
-117.98,33.81,18.0,3751.0,878.0,2281.0,815.0,3.7201,183100.0
-118.25,33.93,42.0,819.0,233.0,899.0,228.0,1.1346,85400.0
-124.13,40.55,38.0,544.0,,240.0,91.0,3.25,94800.0
-117.68,34.07,32.0,1775.0,314.0,1067.0,302.0,4.0375,121300.0
-122.45,37.72,52.0,982.0,197.0,653.0,171.0,4.2167,231900.0
-122.02,37.6,32.0,1295.0,280.0,1156.0,300.0,3.5,154300.0
-117.23,34.49,9.0,4055.0,536.0,1458.0,478.0,5.4201,170600.0
-124.09,40.87,44.0,692.0,206.0,398.0,211.0,1.1576,87500.0
-121.27,38.72,6.0,4664.0,644.0,2105.0,663.0,6.0804,198700.0
-118.31,33.67,42.0,1297.0,246.0,611.0,242.0,5.3074,401900.0
-122.29,37.87,50.0,1829.0,536.0,1129.0,516.0,2.6684,185600.0
-122.62,38.73,21.0,1425.0,323.0,727.0,287.0,2.1474,85300.0
-117.22,33.66,12.0,1869.0,356.0,1007.0,323.0,3.125,117200.0
-118.27,33.96,34.0,1040.0,276.0,1083.0,255.0,1.6467,90900.0
-121.77,37.74,25.0,494.0,81.0,254.0,85.0,9.1531,418800.0
-117.96,33.78,26.0,2136.0,557.0,1528.0,537.0,2.4931,236100.0
-121.59,38.69,32.0,541.0,82.0,229.0,98.0,8.0379,383300.0
-117.2,33.15,11.0,4091.0,864.0,1927.0,765.0,3.0139,199000.0
-117.29,33.18,17.0,821.0,176.0,436.0,168.0,3.1667,160600.0
-117.1,32.67,26.0,2629.0,763.0,2721.0,767.0,2.0982,109100.0
-118.25,33.93,42.0,657.0,147.0,526.0,132.0,2.5,110200.0
-121.0,37.63,31.0,215.0,62.0,192.0,66.0,1.75,73800.0
-117.43,34.12,7.0,5954.0,1071.0,3567.0,1070.0,3.2056,134100.0
-118.19,34.02,44.0,2702.0,770.0,3260.0,721.0,2.3575,144800.0
-118.37,34.2,34.0,2199.0,609.0,2488.0,597.0,2.9861,171800.0
-117.75,33.6,5.0,4944.0,1164.0,1727.0,948.0,4.9,255600.0
-118.33,34.04,48.0,2437.0,443.0,1400.0,426.0,2.628,251100.0
-122.16,37.45,37.0,2926.0,874.0,1363.0,815.0,4.5987,356000.0
-119.79,36.84,22.0,1529.0,375.0,1543.0,395.0,1.7926,51700.0
-122.53,38.32,22.0,3577.0,,1371.0,501.0,5.795,332300.0
-121.1,38.94,42.0,410.0,117.0,706.0,112.0,1.0179,125000.0
-117.74,34.05,27.0,852.0,237.0,1024.0,221.0,2.1141,110900.0
-117.78,33.87,16.0,5609.0,952.0,2624.0,934.0,5.3307,169600.0
-118.42,34.13,38.0,3830.0,518.0,1292.0,516.0,12.7823,500001.0
-117.61,33.42,31.0,3959.0,856.0,1919.0,775.0,4.0313,282000.0
-122.27,38.29,20.0,3870.0,795.0,2088.0,774.0,3.3021,152700.0
-118.36,34.19,11.0,2921.0,685.0,1512.0,664.0,4.1445,176400.0
-122.04,37.6,17.0,3314.0,638.0,1873.0,602.0,4.3875,238500.0
-121.97,37.54,31.0,1949.0,344.0,986.0,322.0,4.6349,196200.0
-121.88,37.43,31.0,2573.0,474.0,1898.0,475.0,5.6651,204100.0
-122.29,37.91,46.0,2085.0,346.0,748.0,354.0,4.0536,262000.0
-119.33,36.32,19.0,2778.0,431.0,1092.0,451.0,5.2561,121300.0
-118.25,33.98,44.0,1087.0,335.0,1441.0,310.0,1.6667,112500.0
-121.9,37.33,52.0,1009.0,231.0,929.0,210.0,2.5,162500.0
-118.16,33.77,29.0,3078.0,786.0,1460.0,736.0,2.875,232500.0
-118.13,34.01,40.0,2412.0,629.0,2119.0,600.0,2.075,151100.0
-118.06,34.06,28.0,1778.0,605.0,2184.0,574.0,1.9189,165900.0
-117.31,34.03,24.0,1966.0,299.0,786.0,302.0,5.0318,134500.0
-119.39,34.32,19.0,3238.0,629.0,1195.0,443.0,4.8472,500001.0
-118.29,33.93,41.0,896.0,198.0,605.0,168.0,2.2778,128100.0
-118.93,36.19,30.0,2685.0,546.0,951.0,523.0,2.6184,113900.0
-122.53,37.86,38.0,1183.0,196.0,628.0,205.0,3.75,478600.0
-122.5,38.82,12.0,2394.0,443.0,877.0,341.0,2.5625,109200.0
-117.23,32.81,28.0,1508.0,263.0,996.0,267.0,3.8026,270000.0
-118.23,33.8,26.0,239.0,135.0,165.0,112.0,1.3333,187500.0
-122.43,37.76,52.0,3708.0,849.0,1531.0,822.0,3.3565,386400.0
-117.03,32.82,16.0,1765.0,289.0,743.0,280.0,4.9744,209700.0
-117.2,32.8,34.0,4854.0,912.0,2089.0,854.0,3.8542,200000.0
-117.18,32.95,4.0,19001.0,2688.0,8980.0,2441.0,6.3237,260900.0
-117.13,34.06,4.0,3078.0,510.0,1341.0,486.0,4.9688,163200.0
-118.12,33.79,41.0,1762.0,314.0,738.0,300.0,4.1687,240700.0
-118.28,34.24,29.0,3390.0,580.0,1543.0,576.0,5.6184,316900.0
-118.09,33.94,36.0,2762.0,472.0,1576.0,493.0,4.0846,183400.0
-118.1,33.89,35.0,994.0,203.0,602.0,185.0,3.5865,178000.0
-118.18,33.79,42.0,1571.0,435.0,1631.0,417.0,1.6384,128000.0
-122.91,39.03,14.0,2374.0,557.0,723.0,427.0,1.3532,95800.0
-118.12,34.14,52.0,2337.0,352.0,981.0,328.0,5.8692,490400.0
-118.87,35.65,33.0,1504.0,325.0,584.0,223.0,3.4792,94600.0
-117.13,32.8,35.0,2129.0,382.0,1044.0,350.0,3.9732,174900.0
-118.22,33.98,36.0,1514.0,453.0,1496.0,448.0,2.1044,148200.0
-118.38,34.02,31.0,1893.0,450.0,819.0,426.0,4.3077,140600.0
-117.73,34.03,42.0,1967.0,378.0,1459.0,348.0,3.0375,118100.0
-118.03,34.1,31.0,2647.0,539.0,1473.0,520.0,3.94,223900.0
-117.16,32.74,43.0,1437.0,406.0,692.0,379.0,3.1979,466700.0
-120.62,37.35,18.0,874.0,203.0,572.0,190.0,1.6833,71000.0
-117.89,33.75,34.0,2753.0,654.0,3117.0,631.0,3.1713,170100.0
