longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value
-118.0,33.77,28.0,2401.0,503.0,1155.0,456.0,3.5139,211700.0
-117.87,33.78,19.0,2813.0,567.0,1334.0,596.0,4.7208,173500.0
-120.08,41.79,34.0,1355.0,262.0,434.0,178.0,2.0903,56100.0
-118.46,34.04,25.0,2768.0,850.0,1558.0,784.0,3.6976,360000.0
-118.38,34.25,38.0,983.0,185.0,513.0,170.0,4.8816,231500.0
-118.16,34.11,48.0,1091.0,236.0,632.0,234.0,3.7235,263600.0
-118.38,34.05,52.0,2053.0,480.0,900.0,417.0,3.0707,417900.0
-117.2,33.58,2.0,30450.0,5033.0,9419.0,3197.0,4.5936,174300.0
-122.33,40.47,30.0,2502.0,523.0,1296.0,481.0,2.125,66100.0
-119.08,36.02,26.0,1748.0,346.0,891.0,303.0,1.9439,62100.0
-122.46,37.65,16.0,8676.0,1633.0,5130.0,1574.0,4.8096,262000.0
-118.4,34.08,52.0,3815.0,439.0,1266.0,413.0,15.0001,500001.0
-118.0,34.16,42.0,1020.0,156.0,398.0,157.0,6.101,311800.0
-115.57,32.8,33.0,1192.0,213.0,1066.0,211.0,4.5714,68600.0
-118.2,33.8,42.0,4577.0,1146.0,2749.0,1094.0,2.5012,197500.0
-122.02,37.09,35.0,1818.0,368.0,682.0,254.0,4.8611,240000.0
-122.3,37.98,25.0,3807.0,806.0,1821.0,792.0,3.6518,164300.0
-121.91,37.3,31.0,616.0,131.0,185.0,107.0,3.625,265000.0
-117.0,33.29,17.0,2073.0,313.0,573.0,221.0,8.2531,419200.0
-117.24,32.78,44.0,2172.0,431.0,892.0,420.0,4.1742,342200.0
-117.94,34.04,36.0,1431.0,354.0,1367.0,334.0,3.5592,160200.0
-118.37,34.16,6.0,6526.0,2007.0,3298.0,1790.0,2.7231,250000.0
-122.64,38.24,52.0,1621.0,393.0,635.0,349.0,2.5202,244000.0
-118.09,34.15,49.0,1467.0,259.0,688.0,260.0,4.3452,260100.0
-119.02,35.42,42.0,2271.0,458.0,1124.0,447.0,2.7583,64900.0
-121.4,38.49,12.0,7290.0,1283.0,3960.0,1248.0,3.5968,106300.0
-116.52,33.81,12.0,12396.0,2552.0,2548.0,1265.0,3.4394,162200.0
-120.06,36.98,12.0,2710.0,575.0,1724.0,516.0,1.4712,60400.0
-117.03,34.02,26.0,3909.0,670.0,1884.0,665.0,4.1361,121000.0
-122.54,37.94,39.0,3670.0,775.0,1519.0,788.0,4.4081,435200.0
-118.4,33.87,40.0,1679.0,372.0,719.0,385.0,6.435,479500.0
-117.7,33.61,16.0,2371.0,725.0,1738.0,686.0,3.6484,322600.0
-114.57,33.57,20.0,1454.0,326.0,624.0,262.0,1.925,65500.0
-117.12,32.96,15.0,2869.0,405.0,1526.0,402.0,6.0175,238300.0
-121.38,38.71,7.0,4842.0,935.0,2857.0,907.0,3.9318,133000.0
-115.59,32.85,20.0,1608.0,274.0,862.0,248.0,4.875,90800.0
-121.11,35.52,9.0,6044.0,1222.0,2239.0,972.0,3.24,264600.0
-120.93,38.5,15.0,1248.0,234.0,529.0,216.0,3.3393,107200.0
-118.17,33.84,29.0,4716.0,1372.0,2515.0,1272.0,2.726,208700.0
-118.45,34.04,23.0,3771.0,1321.0,2031.0,1241.0,2.7679,277500.0
-118.3,33.98,44.0,1242.0,270.0,811.0,274.0,2.9375,95200.0
-117.97,33.93,35.0,1887.0,328.0,989.0,351.0,4.1321,198100.0
-117.88,33.84,25.0,1781.0,349.0,918.0,378.0,3.9286,262700.0
-122.26,38.31,33.0,4518.0,704.0,1776.0,669.0,5.2444,281100.0
-117.15,32.76,37.0,1921.0,502.0,811.0,472.0,2.75,175000.0
-121.36,38.66,22.0,2878.0,599.0,1362.0,541.0,2.7955,96500.0
-117.2,34.12,24.0,3532.0,618.0,1681.0,590.0,3.5,113900.0
-118.12,33.83,45.0,1579.0,278.0,687.0,285.0,5.0424,225900.0
-118.13,33.96,36.0,1933.0,341.0,958.0,335.0,4.4732,266000.0
-118.27,33.92,35.0,1818.0,374.0,1444.0,372.0,2.745,106800.0
-119.92,36.77,18.0,1422.0,243.0,702.0,230.0,3.6204,119800.0
-121.97,37.29,25.0,4096.0,743.0,2027.0,741.0,5.3294,300300.0
-120.42,34.87,18.0,2505.0,376.0,1162.0,382.0,4.8359,195700.0
-119.56,36.71,29.0,1963.0,392.0,1208.0,398.0,2.5741,73000.0
-117.49,33.98,17.0,2727.0,462.0,1691.0,448.0,4.8371,160600.0
-118.38,34.3,39.0,1622.0,355.0,903.0,314.0,4.1125,183000.0
-121.01,37.62,35.0,568.0,150.0,622.0,145.0,1.8167,79500.0
-118.11,34.15,40.0,1950.0,509.0,1038.0,438.0,2.6172,196100.0
-117.93,33.79,34.0,3592.0,616.0,2138.0,605.0,5.2129,193400.0
-118.28,34.02,46.0,1098.0,426.0,1510.0,374.0,2.1382,156300.0
-119.17,34.18,38.0,3221.0,783.0,2792.0,736.0,2.9118,172400.0
-122.44,37.73,52.0,2838.0,567.0,1411.0,526.0,3.8304,261400.0
-121.26,37.93,33.0,2109.0,531.0,2248.0,588.0,1.4583,53000.0
-121.31,37.96,52.0,1938.0,332.0,788.0,320.0,3.6094,118400.0
-118.11,33.95,36.0,2049.0,334.0,1105.0,363.0,4.8036,261300.0
-118.15,33.87,29.0,2690.0,659.0,1747.0,617.0,3.3713,198200.0
-118.37,34.43,11.0,17339.0,2866.0,8721.0,2803.0,5.9507,225200.0
-119.81,36.72,46.0,1414.0,268.0,902.0,243.0,1.5833,56700.0
-117.92,34.07,36.0,1057.0,207.0,658.0,207.0,4.7708,191700.0
-122.25,37.81,46.0,3232.0,835.0,1373.0,747.0,3.225,218800.0
-118.28,34.03,25.0,1407.0,550.0,1193.0,472.0,1.2989,225000.0
-119.26,36.61,33.0,560.0,90.0,310.0,113.0,2.5417,118800.0
-119.08,34.35,24.0,3663.0,828.0,2718.0,778.0,3.2757,186000.0
-122.18,37.76,49.0,2308.0,452.0,1299.0,451.0,1.8407,96700.0
-118.47,34.05,25.0,2689.0,719.0,1229.0,663.0,3.5909,500001.0
-120.94,37.65,13.0,5075.0,978.0,3033.0,838.0,3.0577,119000.0
-118.51,34.28,34.0,3580.0,565.0,1694.0,524.0,5.4065,243800.0
-121.43,36.5,14.0,1835.0,468.0,1867.0,461.0,2.3879,129800.0
-121.98,37.28,27.0,3526.0,589.0,1725.0,553.0,5.7812,275000.0
-117.57,33.88,39.0,679.0,164.0,769.0,179.0,2.3036,110600.0
-117.01,32.77,34.0,3330.0,723.0,1592.0,656.0,2.6678,164200.0
-118.27,34.16,15.0,5036.0,1299.0,3164.0,1175.0,2.9148,238700.0
-117.97,33.94,35.0,1928.0,360.0,1056.0,366.0,4.0893,215700.0
-121.32,38.66,26.0,1149.0,193.0,500.0,194.0,5.078,163400.0
-118.32,33.98,49.0,1993.0,446.0,1052.0,394.0,2.2138,119800.0
-117.33,34.17,5.0,4718.0,1140.0,2564.0,1056.0,2.9877,119900.0
-117.86,33.78,25.0,2635.0,660.0,1710.0,634.0,3.125,215000.0
-117.65,34.14,16.0,2196.0,287.0,949.0,289.0,8.6573,354000.0
-119.53,36.65,43.0,1676.0,320.0,1056.0,276.0,2.5562,93200.0
-120.48,37.32,13.0,3641.0,897.0,1737.0,788.0,2.1418,130600.0
-118.0,33.83,24.0,2578.0,580.0,1217.0,529.0,2.2401,212500.0
-120.06,36.95,24.0,646.0,134.0,454.0,149.0,2.125,61900.0
-122.57,38.27,7.0,6508.0,1028.0,2902.0,1010.0,5.3707,250500.0
-121.91,37.81,7.0,3477.0,416.0,1216.0,395.0,13.1499,500001.0
-118.43,34.25,38.0,921.0,239.0,1023.0,241.0,3.4514,151900.0
-117.7,33.55,12.0,2459.0,390.0,1054.0,391.0,7.1736,262100.0
-119.39,36.54,30.0,1408.0,326.0,1184.0,324.0,1.7165,59100.0
-121.3,38.09,31.0,335.0,53.0,154.0,55.0,2.0694,175000.0
-122.0,37.84,16.0,7681.0,946.0,2777.0,908.0,9.5271,500001.0
-122.08,37.92,28.0,2377.0,469.0,1068.0,435.0,4.4561,250000.0
-120.96,37.77,32.0,2262.0,416.0,1156.0,404.0,3.8534,157600.0
-118.31,34.01,52.0,1793.0,350.0,1303.0,366.0,3.0759,123700.0
-121.42,37.71,7.0,8297.0,1433.0,4189.0,1271.0,4.3696,170700.0
-120.01,38.92,23.0,964.0,246.0,485.0,198.0,1.7188,96100.0
-121.43,37.73,40.0,1718.0,391.0,1312.0,388.0,2.9955,134700.0
-119.79,36.85,11.0,2596.0,619.0,1765.0,539.0,1.9511,54000.0
-122.25,40.66,15.0,2771.0,546.0,1423.0,505.0,3.6413,108500.0
-118.18,33.86,43.0,2752.0,645.0,1674.0,614.0,3.6719,161300.0
-121.81,37.97,8.0,1584.0,236.0,615.0,202.0,6.4753,166800.0
-122.0,37.98,31.0,2030.0,337.0,867.0,341.0,5.0915,193200.0
-118.08,33.77,26.0,2013.0,551.0,664.0,510.0,2.2708,67500.0
-122.29,37.9,52.0,1604.0,263.0,594.0,286.0,5.338,270900.0
-118.03,33.78,26.0,2001.0,302.0,836.0,298.0,5.1061,257500.0
-122.19,37.76,49.0,1368.0,282.0,790.0,269.0,1.7056,91400.0
-119.63,36.58,22.0,1794.0,435.0,1127.0,359.0,1.2647,55300.0
-122.2,37.77,49.0,2272.0,498.0,1621.0,483.0,2.4338,102400.0
-117.74,33.89,4.0,37937.0,5471.0,16122.0,5189.0,7.4947,366300.0
-117.95,33.98,15.0,16042.0,2602.0,7732.0,2552.0,5.6716,330400.0
-122.15,37.74,52.0,1394.0,223.0,545.0,230.0,3.95,219000.0
-121.32,35.95,31.0,372.0,68.0,479.0,67.0,3.5547,200000.0
-117.65,33.48,10.0,3484.0,582.0,1469.0,556.0,5.4188,402200.0
-120.47,34.7,24.0,2387.0,385.0,1051.0,382.0,4.4595,152700.0
-117.22,32.86,4.0,16289.0,4585.0,7604.0,4176.0,3.6287,280800.0
-117.32,34.08,41.0,1359.0,264.0,786.0,244.0,2.5208,85500.0
-118.18,34.22,40.0,1983.0,298.0,853.0,271.0,5.9845,241700.0
-118.3,34.06,47.0,1390.0,872.0,2860.0,827.0,1.468,137500.0
-119.54,36.51,36.0,49.0,7.0,28.0,2.0,4.625,162500.0
-122.93,41.48,20.0,4288.0,789.0,1800.0,660.0,2.723,79600.0
-122.15,37.46,42.0,1995.0,412.0,794.0,374.0,5.6234,379600.0
-117.85,34.13,31.0,1959.0,318.0,1021.0,303.0,4.3145,233000.0
-118.07,34.16,35.0,3585.0,671.0,1401.0,623.0,4.125,330000.0
-122.43,37.76,52.0,2242.0,459.0,751.0,464.0,4.75,500001.0
-118.29,34.11,49.0,2850.0,379.0,1113.0,380.0,12.9591,500001.0
-122.07,37.08,21.0,5639.0,894.0,2670.0,871.0,6.0809,270000.0
-117.89,33.87,32.0,1569.0,422.0,835.0,386.0,3.0465,148900.0
-122.66,38.2,39.0,2889.0,517.0,1351.0,489.0,4.3056,251300.0
-117.66,34.05,36.0,2341.0,520.0,2138.0,523.0,2.3347,104000.0
-118.43,34.02,41.0,2403.0,516.0,1001.0,514.0,4.3906,500001.0
-121.32,38.03,16.0,4045.0,623.0,1862.0,625.0,4.875,143100.0
-122.35,38.3,18.0,3735.0,557.0,1504.0,521.0,5.6304,243100.0
-118.08,34.56,14.0,5144.0,887.0,2846.0,824.0,4.5615,137200.0
-117.08,32.91,9.0,1547.0,218.0,683.0,231.0,7.5604,327900.0
-119.82,36.64,30.0,1694.0,312.0,1008.0,321.0,2.2466,96000.0
-122.5,37.75,45.0,1672.0,344.0,838.0,314.0,4.1419,291500.0
-117.04,32.76,37.0,2979.0,557.0,1285.0,564.0,3.7368,152200.0
-121.62,39.75,20.0,1173.0,261.0,523.0,258.0,1.0625,92800.0
-117.05,32.76,46.0,1887.0,359.0,795.0,358.0,3.25,159600.0
-121.61,37.86,30.0,1428.0,287.0,989.0,287.0,3.691,154400.0
-117.21,32.81,33.0,4773.0,873.0,1954.0,845.0,4.3862,184800.0
-122.18,37.7,36.0,2639.0,533.0,1209.0,519.0,4.0268,205500.0
-120.26,37.99,12.0,2726.0,517.0,1351.0,474.0,3.5,107100.0
-117.17,32.74,39.0,3803.0,806.0,1567.0,775.0,3.7039,361500.0
-122.08,37.61,26.0,2261.0,443.0,1039.0,395.0,3.7931,203900.0
-119.68,36.31,12.0,2739.0,535.0,1859.0,498.0,2.9936,60600.0
-119.02,35.39,30.0,227.0,75.0,169.0,101.0,1.3527,60000.0
-117.58,34.1,4.0,6360.0,1584.0,3359.0,1396.0,3.5186,127800.0
-121.66,39.15,22.0,2144.0,376.0,1200.0,370.0,3.4426,102400.0
-121.83,37.23,7.0,5389.0,903.0,2232.0,825.0,6.6659,500001.0
-122.49,37.74,48.0,1186.0,213.0,487.0,207.0,3.8333,340800.0
-118.12,34.58,13.0,2614.0,650.0,1949.0,537.0,2.0547,102600.0
-117.17,32.8,20.0,2827.0,554.0,1822.0,536.0,3.4706,157600.0
-118.37,33.85,34.0,2415.0,404.0,1278.0,414.0,6.1599,341200.0
-117.06,33.01,9.0,2470.0,417.0,904.0,427.0,4.4219,209200.0
-117.28,33.92,35.0,3623.0,841.0,2721.0,766.0,2.1574,86900.0
-118.04,34.16,38.0,1594.0,249.0,633.0,247.0,5.9582,350700.0
-118.27,33.98,44.0,1722.0,457.0,2177.0,401.0,2.125,92500.0
-121.39,38.69,38.0,300.0,47.0,154.0,51.0,4.0909,108300.0
-118.0,33.9,35.0,1758.0,309.0,972.0,338.0,4.3831,209800.0
-121.46,38.56,52.0,1750.0,372.0,764.0,369.0,2.9191,111800.0
-117.07,33.04,4.0,2271.0,578.0,926.0,391.0,3.6437,210100.0
-122.15,37.68,35.0,2632.0,447.0,1349.0,486.0,4.3864,205200.0
-117.81,33.75,23.0,3498.0,636.0,1574.0,642.0,5.021,252200.0
-115.56,32.8,28.0,1672.0,416.0,1335.0,397.0,1.5987,59400.0
-122.29,37.55,27.0,3789.0,874.0,2243.0,866.0,4.39,270100.0
-118.53,34.22,29.0,4101.0,849.0,2630.0,867.0,4.6607,199800.0
-118.05,34.08,34.0,572.0,154.0,752.0,182.0,2.0433,138800.0
-121.25,38.0,21.0,446.0,73.0,182.0,57.0,2.8958,135000.0
-118.86,34.22,26.0,1932.0,280.0,886.0,289.0,5.0855,232200.0
-119.82,34.44,16.0,1414.0,463.0,793.0,439.0,3.6034,150000.0
-117.08,32.68,26.0,3071.0,615.0,2156.0,568.0,2.9318,112400.0
-117.71,33.63,16.0,1565.0,274.0,950.0,280.0,5.8399,220600.0
-120.75,37.44,27.0,2295.0,424.0,1252.0,350.0,3.6182,123200.0
-121.84,37.34,27.0,2512.0,526.0,3033.0,526.0,4.25,162900.0
-122.01,36.97,43.0,2162.0,509.0,1208.0,464.0,2.5417,260900.0
-121.78,37.69,35.0,2853.0,588.0,1761.0,572.0,4.3533,168400.0
-121.15,38.68,6.0,9798.0,1551.0,4583.0,1494.0,5.0159,189600.0
-121.57,37.02,17.0,2889.0,624.0,2681.0,608.0,2.9417,178000.0
-122.35,40.54,17.0,2280.0,453.0,976.0,434.0,2.71,97800.0
-117.58,34.09,27.0,754.0,200.0,746.0,185.0,1.9531,100800.0
-122.01,37.31,26.0,1391.0,241.0,700.0,236.0,6.6766,332700.0
-122.09,37.07,33.0,3581.0,734.0,1780.0,663.0,4.3429,214300.0
-122.35,37.95,31.0,2449.0,595.0,1801.0,548.0,2.6328,110300.0
-122.16,37.42,34.0,4448.0,610.0,2571.0,581.0,11.0492,500001.0
-118.15,34.15,52.0,275.0,123.0,273.0,111.0,1.1667,500001.0
-117.33,33.03,31.0,1171.0,321.0,603.0,267.0,2.8611,314300.0
-117.02,32.71,30.0,3187.0,592.0,2082.0,631.0,3.5388,118500.0
-122.25,37.89,41.0,1125.0,195.0,356.0,181.0,6.1593,344000.0
-118.16,34.18,48.0,568.0,145.0,559.0,135.0,2.4135,135700.0
-118.42,34.02,28.0,3167.0,737.0,1248.0,665.0,3.1941,394700.0
-117.4,33.85,9.0,7538.0,1125.0,3450.0,1077.0,5.4625,223600.0
-117.7,33.65,16.0,3388.0,492.0,1249.0,463.0,6.1863,355600.0
-122.28,37.86,52.0,1659.0,367.0,788.0,346.0,2.8214,164300.0
-121.59,37.01,16.0,6637.0,1171.0,3575.0,1162.0,4.3227,251500.0
-117.79,33.8,11.0,10535.0,1620.0,4409.0,1622.0,6.67,283200.0
-122.26,37.5,44.0,6983.0,1131.0,2818.0,1115.0,5.6271,374800.0
-122.26,37.77,52.0,1848.0,479.0,921.0,477.0,2.875,234000.0
-122.13,37.7,19.0,3516.0,710.0,1810.0,703.0,3.9032,218000.0
-121.47,39.01,37.0,1244.0,247.0,484.0,157.0,2.3661,77500.0
-120.42,34.96,20.0,1678.0,307.0,840.0,316.0,4.4342,160700.0
-118.22,33.95,36.0,1679.0,483.0,2249.0,487.0,2.8167,160400.0
-117.18,32.68,29.0,1539.0,344.0,556.0,289.0,3.25,500001.0
-120.83,37.76,21.0,435.0,96.0,219.0,83.0,2.9125,112500.0
-120.18,39.17,18.0,1703.0,360.0,354.0,163.0,3.6563,146900.0
-122.23,38.06,52.0,1350.0,266.0,490.0,257.0,3.125,171100.0
-118.11,34.06,16.0,2416.0,565.0,1750.0,514.0,2.8229,163700.0
-121.93,36.99,19.0,6356.0,1100.0,2954.0,1070.0,4.7325,283500.0
-117.98,33.74,29.0,3443.0,635.0,2257.0,620.0,4.7404,207500.0
-118.07,34.17,35.0,2142.0,373.0,986.0,374.0,5.7051,326000.0
-118.14,34.17,34.0,2384.0,604.0,2073.0,540.0,2.3062,158000.0
-117.69,34.01,30.0,2598.0,573.0,2170.0,518.0,2.3,95600.0
-121.85,38.43,2.0,790.0,135.0,235.0,87.0,5.0862,166500.0
-117.59,33.67,29.0,1223.0,215.0,633.0,204.0,6.5143,279800.0
-119.61,36.94,14.0,863.0,151.0,315.0,135.0,4.2679,151800.0
-121.42,38.49,17.0,13180.0,2444.0,7235.0,2335.0,3.363,103000.0
-119.76,36.8,20.0,6257.0,1346.0,2795.0,1267.0,2.2094,83700.0
-119.69,36.86,20.0,1676.0,263.0,786.0,240.0,4.0,164600.0
-122.29,37.54,41.0,1743.0,349.0,811.0,349.0,4.9464,282400.0
-117.67,33.51,18.0,1645.0,393.0,1490.0,355.0,3.4792,126400.0
-118.34,34.19,48.0,814.0,165.0,490.0,176.0,3.1406,223100.0
-121.3,38.0,27.0,2918.0,580.0,1338.0,544.0,2.6495,116200.0
-122.48,38.54,37.0,1898.0,359.0,973.0,340.0,4.2096,256600.0
-121.92,37.24,27.0,1265.0,216.0,660.0,232.0,5.3911,281200.0
-117.18,34.06,52.0,954.0,233.0,533.0,239.0,1.3021,100000.0
-122.47,38.3,15.0,4885.0,988.0,2175.0,924.0,3.4031,209500.0
-122.49,37.73,37.0,1399.0,224.0,530.0,235.0,3.9219,433300.0
-117.27,34.14,35.0,1517.0,257.0,658.0,245.0,4.4435,97600.0
-119.24,34.28,41.0,1280.0,240.0,608.0,252.0,4.4038,229100.0
-118.23,34.11,31.0,1021.0,191.0,495.0,191.0,5.5051,223500.0
-116.06,34.15,15.0,10377.0,2331.0,4507.0,1807.0,2.2466,66800.0
-119.16,36.28,18.0,2377.0,414.0,1359.0,424.0,4.4,79300.0
-122.08,37.69,42.0,1414.0,274.0,629.0,244.0,3.3478,184900.0
-118.1,34.01,23.0,1724.0,576.0,1336.0,542.0,1.3365,183300.0
-121.82,37.34,23.0,7609.0,1446.0,6034.0,1414.0,4.8424,195300.0
-121.03,40.35,52.0,5486.0,1044.0,1977.0,754.0,2.1833,49500.0
-118.16,34.02,44.0,1218.0,374.0,1175.0,342.0,1.9688,173900.0
-121.56,39.13,17.0,2277.0,608.0,1607.0,562.0,1.5085,69700.0
-118.2,34.08,49.0,1320.0,309.0,1405.0,328.0,2.4375,114000.0
-122.06,37.68,30.0,5367.0,1207.0,2667.0,1047.0,3.1796,170300.0
-118.0,34.12,37.0,1340.0,325.0,928.0,333.0,3.9219,175000.0
-118.18,34.12,29.0,2640.0,737.0,1795.0,655.0,2.369,173400.0
-117.22,32.84,19.0,2691.0,347.0,1154.0,366.0,8.051,363600.0
-116.05,33.33,17.0,290.0,94.0,135.0,57.0,1.7292,81300.0
-122.2,37.43,40.0,2223.0,412.0,1050.0,417.0,5.2421,444500.0
-121.89,37.21,14.0,5636.0,697.0,2281.0,680.0,8.4262,459200.0
-118.14,33.91,34.0,2011.0,472.0,1087.0,423.0,3.0465,187800.0
-117.27,33.21,5.0,5764.0,996.0,3161.0,1012.0,4.4531,177500.0
-118.07,33.88,17.0,2407.0,539.0,1422.0,524.0,4.2619,139700.0
-122.01,37.98,29.0,2001.0,373.0,956.0,370.0,4.317,194000.0
-118.27,33.87,21.0,6108.0,1130.0,3244.0,1113.0,4.2768,181400.0
-122.49,37.76,49.0,1637.0,304.0,729.0,281.0,4.3281,323100.0
-122.49,37.76,48.0,1351.0,270.0,650.0,265.0,3.5278,339800.0
-117.68,33.55,5.0,2262.0,427.0,1016.0,402.0,6.065,315500.0
-118.74,36.23,22.0,1033.0,232.0,442.0,136.0,2.6447,137500.0
-122.41,37.75,52.0,1678.0,386.0,1220.0,357.0,2.5809,255300.0
-118.29,34.04,44.0,1941.0,579.0,2049.0,535.0,2.0405,143000.0
-120.48,34.65,26.0,1933.0,316.0,1001.0,319.0,4.4628,134400.0
-118.2,33.98,30.0,2369.0,753.0,3259.0,770.0,2.1964,158500.0
-117.13,32.73,52.0,1911.0,415.0,777.0,412.0,2.2429,221100.0
-122.35,37.57,52.0,2059.0,345.0,800.0,308.0,4.97,500001.0
-121.84,37.99,15.0,2380.0,385.0,1292.0,388.0,4.6029,142600.0
-122.08,37.4,25.0,1750.0,341.0,999.0,319.0,5.806,308700.0
-118.18,33.77,37.0,2653.0,754.0,1087.0,698.0,2.3523,325000.0
-121.06,38.98,14.0,2267.0,355.0,1140.0,369.0,4.7019,212800.0
-117.86,33.75,6.0,1565.0,599.0,3157.0,629.0,2.9271,123200.0
-121.22,38.71,23.0,1843.0,273.0,818.0,276.0,4.4695,214700.0
-119.84,36.81,18.0,2789.0,378.0,937.0,364.0,7.7062,188300.0
-122.66,38.27,16.0,1523.0,308.0,477.0,315.0,2.1696,75000.0
-119.81,36.79,39.0,2471.0,460.0,1118.0,431.0,2.4167,71900.0
-117.97,34.07,20.0,2063.0,496.0,1573.0,468.0,3.2,157100.0
-121.57,36.98,14.0,5231.0,817.0,2634.0,799.0,4.9702,279800.0
-118.06,34.16,46.0,1467.0,298.0,816.0,267.0,3.6705,286500.0
-118.34,33.88,31.0,3122.0,727.0,1885.0,715.0,3.8657,298400.0
-119.64,37.61,30.0,2857.0,661.0,291.0,135.0,2.6838,164600.0
-120.44,34.88,9.0,3124.0,415.0,1169.0,407.0,6.7694,275100.0
-117.23,32.86,15.0,1703.0,320.0,587.0,282.0,5.0855,209800.0
-122.49,37.78,32.0,3028.0,815.0,1704.0,718.0,3.2028,322900.0
-118.75,34.27,24.0,3241.0,461.0,1567.0,446.0,5.5983,233300.0
-117.14,33.39,17.0,2889.0,587.0,1931.0,510.0,3.8547,208300.0
-119.72,36.8,15.0,3045.0,689.0,1340.0,588.0,3.1953,85700.0
-120.95,37.66,16.0,4478.0,647.0,1990.0,672.0,5.1473,188400.0
-122.25,38.1,52.0,1780.0,373.0,824.0,317.0,2.75,109900.0
-116.97,32.65,4.0,16450.0,2833.0,7985.0,2683.0,5.6631,233400.0
-117.27,34.06,20.0,5258.0,1514.0,3780.0,1404.0,2.025,85700.0
-123.23,39.77,25.0,2075.0,435.0,991.0,377.0,1.2281,60300.0
-117.16,32.73,52.0,1682.0,617.0,873.0,534.0,2.0972,112500.0
-116.95,32.78,33.0,2432.0,443.0,1147.0,427.0,3.3906,138100.0
-117.75,33.54,21.0,8711.0,1544.0,3173.0,1396.0,5.0907,378200.0
-122.43,37.8,52.0,2520.0,649.0,959.0,607.0,5.7934,500001.0
-118.17,33.78,23.0,3768.0,1261.0,3940.0,1098.0,1.9647,186200.0
-117.15,33.45,4.0,9089.0,1413.0,3886.0,1243.0,4.6904,174200.0
-118.32,34.09,34.0,1478.0,675.0,1976.0,653.0,2.0557,225000.0
-118.36,33.94,33.0,939.0,284.0,1309.0,250.0,3.4063,152300.0
-118.18,33.77,36.0,1833.0,688.0,1128.0,620.0,1.1483,112500.0
-122.89,38.38,16.0,2017.0,369.0,931.0,336.0,5.7664,267500.0
-117.96,33.94,34.0,2228.0,399.0,1159.0,378.0,4.8906,228900.0
-122.29,37.89,52.0,2269.0,380.0,1004.0,371.0,5.1696,261400.0
-117.2,33.72,8.0,5528.0,1073.0,1674.0,918.0,2.5335,110100.0
-121.27,38.11,15.0,2039.0,384.0,1178.0,375.0,3.8672,120100.0
-119.69,36.75,13.0,2343.0,409.0,1347.0,405.0,4.0027,93100.0
-116.58,32.69,19.0,4085.0,876.0,2133.0,718.0,2.919,116500.0
-118.01,33.84,28.0,4097.0,838.0,2112.0,803.0,4.5,202100.0
-116.71,33.75,25.0,10665.0,2161.0,1874.0,852.0,3.0625,150500.0
-118.47,34.05,22.0,5215.0,1193.0,2048.0,1121.0,4.7009,500001.0
-122.24,37.47,36.0,2021.0,433.0,1117.0,432.0,3.929,303100.0
-122.11,37.7,23.0,1689.0,461.0,828.0,443.0,2.1552,161400.0
-117.43,33.93,15.0,4836.0,1368.0,3012.0,1240.0,2.1865,129300.0
-118.12,33.94,35.0,1813.0,313.0,825.0,316.0,5.2485,323800.0
-122.23,37.88,41.0,880.0,129.0,322.0,126.0,8.3252,452600.0
-118.99,37.65,20.0,2474.0,625.0,338.0,141.0,5.01,195500.0
-120.43,34.89,28.0,2862.0,478.0,1384.0,463.0,4.6694,158200.0
-118.24,34.14,9.0,4877.0,1488.0,4486.0,1458.0,2.4421,222100.0
-122.35,40.57,22.0,589.0,97.0,338.0,107.0,3.2639,87500.0
-121.48,38.59,52.0,1186.0,341.0,1038.0,320.0,1.6116,70500.0
-118.18,33.87,38.0,2664.0,626.0,1627.0,604.0,3.7527,161900.0
-118.42,34.02,34.0,2243.0,444.0,973.0,413.0,4.9676,414100.0
-118.31,33.83,27.0,2880.0,802.0,2083.0,727.0,2.9619,223400.0
-117.87,34.06,25.0,3652.0,470.0,1525.0,484.0,10.1248,428500.0
-119.87,36.81,6.0,1891.0,341.0,969.0,330.0,4.6726,107800.0
-121.89,37.31,47.0,2986.0,627.0,1399.0,613.0,3.7455,247400.0
-122.28,37.86,49.0,2932.0,668.0,1361.0,608.0,1.9798,147400.0
-122.41,37.79,52.0,5783.0,2747.0,4518.0,2538.0,1.724,225000.0
-121.63,36.67,34.0,2486.0,560.0,2443.0,557.0,2.5263,130400.0
-118.15,33.78,13.0,3056.0,861.0,1600.0,824.0,3.3003,207800.0
-118.09,34.09,40.0,855.0,208.0,745.0,222.0,3.0125,224000.0
-117.31,33.16,17.0,1704.0,263.0,781.0,281.0,5.6605,224400.0
-118.27,34.03,50.0,395.0,232.0,948.0,243.0,1.7546,175000.0
-122.07,37.58,16.0,1606.0,240.0,1117.0,268.0,6.0661,247000.0
-117.89,33.87,25.0,1492.0,439.0,755.0,389.0,3.0893,188200.0
-120.6,37.37,10.0,3075.0,498.0,1368.0,487.0,4.6667,130100.0
-119.78,34.45,23.0,2077.0,306.0,705.0,256.0,6.4744,500001.0
-118.22,34.12,28.0,3306.0,1025.0,2670.0,942.0,3.0919,185400.0
-117.44,34.09,24.0,3477.0,831.0,2541.0,753.0,2.3682,97400.0
-118.07,33.9,39.0,2502.0,546.0,1849.0,518.0,3.8846,164100.0
